Timestamp,Date,"Vwap (LTCUSD)",Volume
1520024400,"2018-03-02 21:00:00",206.507226,4848.97973
1520020800,"2018-03-02 20:00:00",205.946119,2097.350472
1520017200,"2018-03-02 19:00:00",206.073477,2835.531987
1520013600,"2018-03-02 18:00:00",206.002703,2427.699339
1520010000,"2018-03-02 17:00:00",205.026346,4989.345398
1520006400,"2018-03-02 16:00:00",205.220592,3360.865529
1520002800,"2018-03-02 15:00:00",205.19441,6493.807119
1519999200,"2018-03-02 14:00:00",207.387002,2082.151533
1519995600,"2018-03-02 13:00:00",207.010538,4874.031967
1519992000,"2018-03-02 12:00:00",205.819253,5195.958879
1519988400,"2018-03-02 11:00:00",205.676437,2853.807565
1519984800,"2018-03-02 10:00:00",206.109415,8444.251144
1519981200,"2018-03-02 09:00:00",207.972847,6197.228865
1519977600,"2018-03-02 08:00:00",208.491939,7338.396314
1519974000,"2018-03-02 07:00:00",209.373934,4051.835645
1519970400,"2018-03-02 06:00:00",207.839405,2716.543896
1519966800,"2018-03-02 05:00:00",208.968737,3450.975988
1519963200,"2018-03-02 04:00:00",210.590741,3550.350999
1519959600,"2018-03-02 03:00:00",211.950838,4382.121258
1519956000,"2018-03-02 02:00:00",212.678966,6921.649053
1519952400,"2018-03-02 01:00:00",210.980165,3624.596044
1519948800,"2018-03-02 00:00:00",210.26395,2892.715543
1519945200,"2018-03-01 23:00:00",210.526126,4171.489135
1519941600,"2018-03-01 22:00:00",213.449877,5930.329638
1519938000,"2018-03-01 21:00:00",213.552636,5090.097484
1519934400,"2018-03-01 20:00:00",213.380819,6756.34658
1519930800,"2018-03-01 19:00:00",214.459351,7033.009167
1519927200,"2018-03-01 18:00:00",213.955493,6845.802809
1519923600,"2018-03-01 17:00:00",213.20555,3870.227703
1519920000,"2018-03-01 16:00:00",212.304721,5460.839422
1519916400,"2018-03-01 15:00:00",212.048249,10324.350546
1519912800,"2018-03-01 14:00:00",209.368627,9942.674368
1519909200,"2018-03-01 13:00:00",208.258729,6276.698876
1519905600,"2018-03-01 12:00:00",209.225959,3881.671402
1519902000,"2018-03-01 11:00:00",209.190865,5210.865286
1519898400,"2018-03-01 10:00:00",207.85112,5193.414724
1519894800,"2018-03-01 09:00:00",207.693156,8814.200151
1519891200,"2018-03-01 08:00:00",204.252992,5386.648518
1519887600,"2018-03-01 07:00:00",201.99128,8108.642548
1519884000,"2018-03-01 06:00:00",203.85311,2770.12984
1519880400,"2018-03-01 05:00:00",203.031006,5755.383625
1519876800,"2018-03-01 04:00:00",201.832871,4093.035541
1519873200,"2018-03-01 03:00:00",202.442894,6422.245187
1519869600,"2018-03-01 02:00:00",203.543908,4242.945971
1519866000,"2018-03-01 01:00:00",202.418668,10940.46454
1519862400,"2018-03-01 00:00:00",202.765889,12403.284995
1519858800,"2018-02-28 23:00:00",206.055322,7045.122969
1519855200,"2018-02-28 22:00:00",208.534483,4628.117231
1519851600,"2018-02-28 21:00:00",209.36591,9851.764036
1519848000,"2018-02-28 20:00:00",206.994366,5120.823498
1519844400,"2018-02-28 19:00:00",207.52995,3347.650927
1519840800,"2018-02-28 18:00:00",207.312605,5023.22967
1519837200,"2018-02-28 17:00:00",207.270412,5988.861033
1519833600,"2018-02-28 16:00:00",209.322705,4711.70674
1519830000,"2018-02-28 15:00:00",209.563165,11724.72896
1519826400,"2018-02-28 14:00:00",207.15652,8213.756808
1519822800,"2018-02-28 13:00:00",206.907876,15555.227372
1519819200,"2018-02-28 12:00:00",209.65473,12315.484744
1519815600,"2018-02-28 11:00:00",209.966962,15403.966962
1519812000,"2018-02-28 10:00:00",211.812493,13582.157494
1519808400,"2018-02-28 09:00:00",214.309615,9411.310823
1519804800,"2018-02-28 08:00:00",215.125329,15234.710428
1519801200,"2018-02-28 07:00:00",217.752864,16269.771292
1519797600,"2018-02-28 06:00:00",218.717332,5717.200866
1519794000,"2018-02-28 05:00:00",219.447533,5822.502749
1519790400,"2018-02-28 04:00:00",220.713473,9410.397144
1519786800,"2018-02-28 03:00:00",221.272059,22362.159401
1519783200,"2018-02-28 02:00:00",217.684543,4499.063772
1519779600,"2018-02-28 01:00:00",217.596041,6194.368173
1519776000,"2018-02-28 00:00:00",215.843593,6186.999449
1519772400,"2018-02-27 23:00:00",217.677914,3407.543576
1519768800,"2018-02-27 22:00:00",219.045735,11111.220257
1519765200,"2018-02-27 21:00:00",216.869978,9426.187334
1519761600,"2018-02-27 20:00:00",215.527811,4839.749812
1519758000,"2018-02-27 19:00:00",215.450403,4229.789609
1519754400,"2018-02-27 18:00:00",215.363647,4856.212793
1519750800,"2018-02-27 17:00:00",216.091312,7220.614499
1519747200,"2018-02-27 16:00:00",215.384444,11003.166001
1519743600,"2018-02-27 15:00:00",217.591558,13857.073631
1519740000,"2018-02-27 14:00:00",219.615875,13185.456784
1519736400,"2018-02-27 13:00:00",218.638218,4300.129559
1519732800,"2018-02-27 12:00:00",218.830893,8523.802347
1519729200,"2018-02-27 11:00:00",218.067712,11141.415669
1519725600,"2018-02-27 10:00:00",220.901527,11497.57089
1519722000,"2018-02-27 09:00:00",222.469284,13071.730273
1519718400,"2018-02-27 08:00:00",219.003056,13715.119018
1519714800,"2018-02-27 07:00:00",217.294677,6775.591499
1519711200,"2018-02-27 06:00:00",216.500177,5718.198685
1519707600,"2018-02-27 05:00:00",217.174384,6521.564004
1519704000,"2018-02-27 04:00:00",215.336823,8898.005279
1519700400,"2018-02-27 03:00:00",213.945123,15666.04648
1519696800,"2018-02-27 02:00:00",217.461832,14841.643186
1519693200,"2018-02-27 01:00:00",220.072769,6675.041411
1519689600,"2018-02-27 00:00:00",219.004597,6617.975949
1519686000,"2018-02-26 23:00:00",220.389382,5384.703147
1519682400,"2018-02-26 22:00:00",222.017655,18966.985864
1519678800,"2018-02-26 21:00:00",218.350435,10953.387623
1519675200,"2018-02-26 20:00:00",217.608683,10216.468117
1519671600,"2018-02-26 19:00:00",220.001479,10576.197996
1519668000,"2018-02-26 18:00:00",219.02727,13384.282855
1519664400,"2018-02-26 17:00:00",221.508129,20203.073375
1519660800,"2018-02-26 16:00:00",224.014602,11773.192602
1519657200,"2018-02-26 15:00:00",223.864735,18368.18801
1519653600,"2018-02-26 14:00:00",226.896922,38496.720768
1519650000,"2018-02-26 13:00:00",224.934,16487.636024
1519646400,"2018-02-26 12:00:00",227.037289,27811.695747
1519642800,"2018-02-26 11:00:00",223.590946,33381.925882
1519639200,"2018-02-26 10:00:00",217.974836,14830.049124
1519635600,"2018-02-26 09:00:00",216.596682,14123.013778
1519632000,"2018-02-26 08:00:00",217.220334,13673.285186
1519628400,"2018-02-26 07:00:00",218.086872,21466.87293
1519624800,"2018-02-26 06:00:00",223.132044,14343.981888
1519621200,"2018-02-26 05:00:00",225.785816,13149.553863
1519617600,"2018-02-26 04:00:00",225.34414,19252.561418
1519614000,"2018-02-26 03:00:00",229.112059,30851.7163
1519610400,"2018-02-26 02:00:00",225.408276,29784.031485
1519606800,"2018-02-26 01:00:00",219.036525,10072.96075
1519603200,"2018-02-26 00:00:00",217.560353,12650.01785
1519599600,"2018-02-25 23:00:00",220.681936,18768.051973
1519596000,"2018-02-25 22:00:00",218.372318,41622.378079
1519592400,"2018-02-25 21:00:00",214.223769,13739.921508
1519588800,"2018-02-25 20:00:00",211.556221,7228.690927
1519585200,"2018-02-25 19:00:00",208.890963,11987.461957
1519581600,"2018-02-25 18:00:00",210.334895,18515.8669
1519578000,"2018-02-25 17:00:00",210.438023,14481.532351
1519574400,"2018-02-25 16:00:00",206.82759,28428.558396
1519570800,"2018-02-25 15:00:00",205.715443,11224.79857
1519567200,"2018-02-25 14:00:00",206.193013,18536.025784
1519563600,"2018-02-25 13:00:00",209.142435,13951.446665
1519560000,"2018-02-25 12:00:00",213.715149,10148.192261
1519556400,"2018-02-25 11:00:00",211.527076,10958.201831
1519552800,"2018-02-25 10:00:00",208.578924,13819.09835
1519549200,"2018-02-25 09:00:00",209.723296,17230.820764
1519545600,"2018-02-25 08:00:00",207.288095,8424.822035
1519542000,"2018-02-25 07:00:00",207.243075,12704.947639
1519538400,"2018-02-25 06:00:00",204.64321,5731.654616
1519534800,"2018-02-25 05:00:00",204.407832,5411.117598
1519531200,"2018-02-25 04:00:00",201.028644,8802.573241
1519527600,"2018-02-25 03:00:00",204.354628,7331.535599
1519524000,"2018-02-25 02:00:00",206.989317,9021.74093
1519520400,"2018-02-25 01:00:00",203.742595,5989.956953
1519516800,"2018-02-25 00:00:00",205.372389,11358.75465
1519513200,"2018-02-24 23:00:00",201.141778,12313.156517
1519509600,"2018-02-24 22:00:00",197.109267,7115.294167
1519506000,"2018-02-24 21:00:00",195.561656,17687.421001
1519502400,"2018-02-24 20:00:00",198.899866,8076.46798
1519498800,"2018-02-24 19:00:00",200.460934,14222.909921
1519495200,"2018-02-24 18:00:00",200.759285,10820.586076
1519491600,"2018-02-24 17:00:00",201.257092,9004.706387
1519488000,"2018-02-24 16:00:00",201.278388,7196.178721
1519484400,"2018-02-24 15:00:00",200.468606,10158.415516
1519480800,"2018-02-24 14:00:00",197.462,13511.79378
1519477200,"2018-02-24 13:00:00",200.012504,11940.866247
1519473600,"2018-02-24 12:00:00",199.00169,13152.200988
1519470000,"2018-02-24 11:00:00",199.631115,28130.908961
1519466400,"2018-02-24 10:00:00",205.579628,10573.782095
1519462800,"2018-02-24 09:00:00",204.903094,12646.469984
1519459200,"2018-02-24 08:00:00",203.827605,29445.319881
1519455600,"2018-02-24 07:00:00",209.027657,25140.983301
1519452000,"2018-02-24 06:00:00",213.388522,6249.258429
1519448400,"2018-02-24 05:00:00",215.133809,9185.109446
1519444800,"2018-02-24 04:00:00",213.441107,14169.353938
1519441200,"2018-02-24 03:00:00",216.971991,16571.031128
1519437600,"2018-02-24 02:00:00",213.74113,8391.091604
1519434000,"2018-02-24 01:00:00",213.341646,20670.66537
1519430400,"2018-02-24 00:00:00",207.751187,9929.366917
1519426800,"2018-02-23 23:00:00",204.16332,7270.347771
1519423200,"2018-02-23 22:00:00",202.57997,7137.307141
1519419600,"2018-02-23 21:00:00",200.976475,19719.346177
1519416000,"2018-02-23 20:00:00",205.737409,7711.266356
1519412400,"2018-02-23 19:00:00",207.779848,7607.018245
1519408800,"2018-02-23 18:00:00",204.694758,5571.429512
1519405200,"2018-02-23 17:00:00",206.125086,22496.304282
1519401600,"2018-02-23 16:00:00",211.205188,10915.550294
1519398000,"2018-02-23 15:00:00",212.996754,28961.689383
1519394400,"2018-02-23 14:00:00",207.831532,6430.325033
1519390800,"2018-02-23 13:00:00",208.026793,18256.794178
1519387200,"2018-02-23 12:00:00",207.48538,15868.972922
1519383600,"2018-02-23 11:00:00",204.932507,22378.498135
1519380000,"2018-02-23 10:00:00",203.279117,22164.460162
1519376400,"2018-02-23 09:00:00",196.269147,11829.480675
1519372800,"2018-02-23 08:00:00",193.407053,9586.704841
1519369200,"2018-02-23 07:00:00",191.239592,14702.584478
1519365600,"2018-02-23 06:00:00",195.661527,11448.774329
1519362000,"2018-02-23 05:00:00",194.66839,15590.40145
1519358400,"2018-02-23 04:00:00",188.25991,21081.421156
1519354800,"2018-02-23 03:00:00",187.358229,21326.637862
1519351200,"2018-02-23 02:00:00",182.825455,50113.516622
1519347600,"2018-02-23 01:00:00",187.359661,33299.959891
1519344000,"2018-02-23 00:00:00",193.613193,8403.946019
1519340400,"2018-02-22 23:00:00",192.637835,6011.07408
1519336800,"2018-02-22 22:00:00",193.763847,14284.14731
1519333200,"2018-02-22 21:00:00",195.670849,6919.029456
1519329600,"2018-02-22 20:00:00",194.110271,11409.120396
1519326000,"2018-02-22 19:00:00",193.053299,15042.726891
1519322400,"2018-02-22 18:00:00",192.354903,27416.488984
1519318800,"2018-02-22 17:00:00",196.415134,21906.626636
1519315200,"2018-02-22 16:00:00",196.795614,24390.296123
1519311600,"2018-02-22 15:00:00",194.047797,47682.557254
1519308000,"2018-02-22 14:00:00",191.344638,53320.542091
1519304400,"2018-02-22 13:00:00",199.664814,36740.969163
1519300800,"2018-02-22 12:00:00",203.610553,14837.474303
1519297200,"2018-02-22 11:00:00",202.755971,50096.372774
1519293600,"2018-02-22 10:00:00",208.710871,17695.476301
1519290000,"2018-02-22 09:00:00",210.583454,13820.861143
1519286400,"2018-02-22 08:00:00",214.515348,14141.163317
1519282800,"2018-02-22 07:00:00",219.104909,7041.876011
1519279200,"2018-02-22 06:00:00",219.475407,11344.220165
1519275600,"2018-02-22 05:00:00",215.061698,6960.597629
1519272000,"2018-02-22 04:00:00",216.659828,5897.489352
1519268400,"2018-02-22 03:00:00",217.911619,12513.715343
1519264800,"2018-02-22 02:00:00",215.235967,19069.813515
1519261200,"2018-02-22 01:00:00",208.62136,9249.903449
1519257600,"2018-02-22 00:00:00",210.809974,12579.721835
1519254000,"2018-02-21 23:00:00",208.388733,11479.578417
1519250400,"2018-02-21 22:00:00",207.165997,8501.34624
1519246800,"2018-02-21 21:00:00",206.999332,18018.736446
1519243200,"2018-02-21 20:00:00",210.240349,13814.38196
1519239600,"2018-02-21 19:00:00",212.994279,21308.358111
1519236000,"2018-02-21 18:00:00",207.341051,12536.612427
1519232400,"2018-02-21 17:00:00",207.003457,19629.641057
1519228800,"2018-02-21 16:00:00",207.206869,23560.933526
1519225200,"2018-02-21 15:00:00",210.262906,65880.067114
1519221600,"2018-02-21 14:00:00",219.403854,15185.040174
1519218000,"2018-02-21 13:00:00",220.804416,6428.759693
1519214400,"2018-02-21 12:00:00",219.978652,7462.332474
1519210800,"2018-02-21 11:00:00",218.390728,21186.598846
1519207200,"2018-02-21 10:00:00",220.486023,13212.598589
1519203600,"2018-02-21 09:00:00",221.696913,10996.310696
1519200000,"2018-02-21 08:00:00",223.410807,7995.880763
1519196400,"2018-02-21 07:00:00",221.812483,16159.855806
1519192800,"2018-02-21 06:00:00",219.79605,10712.429252
1519189200,"2018-02-21 05:00:00",217.756397,17754.234044
1519185600,"2018-02-21 04:00:00",224.030817,19965.560821
1519182000,"2018-02-21 03:00:00",222.561384,35621.011103
1519178400,"2018-02-21 02:00:00",226.9989,36739.058146
1519174800,"2018-02-21 01:00:00",220.83168,68606.350352
1519171200,"2018-02-21 00:00:00",229.504256,63202.743386
1519167600,"2018-02-20 23:00:00",238.167955,73049.915378
1519164000,"2018-02-20 22:00:00",242.7758,8475.89783
1519160400,"2018-02-20 21:00:00",243.017145,11010.734373
1519156800,"2018-02-20 20:00:00",241.045628,8648.456893
1519153200,"2018-02-20 19:00:00",241.862919,10034.471896
1519149600,"2018-02-20 18:00:00",242.677326,11861.910065
1519146000,"2018-02-20 17:00:00",245.433139,37784.106119
1519142400,"2018-02-20 16:00:00",238.208709,19344.320541
1519138800,"2018-02-20 15:00:00",241.177382,6752.822972
1519135200,"2018-02-20 14:00:00",242.571388,8581.949902
1519131600,"2018-02-20 13:00:00",242.760862,8852.115011
1519128000,"2018-02-20 12:00:00",241.845883,14110.875293
1519124400,"2018-02-20 11:00:00",242.642198,23873.156586
1519120800,"2018-02-20 10:00:00",237.200765,38366.944161
1519117200,"2018-02-20 09:00:00",240.013039,22259.050863
1519113600,"2018-02-20 08:00:00",243.887568,31427.994352
1519110000,"2018-02-20 07:00:00",247.768356,82699.553494
1519106400,"2018-02-20 06:00:00",241.440557,25269.861482
1519102800,"2018-02-20 05:00:00",237.571684,103786.919531
1519099200,"2018-02-20 04:00:00",221.957604,5560.39489
1519095600,"2018-02-20 03:00:00",221.799808,6028.108447
1519092000,"2018-02-20 02:00:00",223.515812,4664.414961
1519088400,"2018-02-20 01:00:00",223.873085,12037.629205
1519084800,"2018-02-20 00:00:00",221.595264,4571.750574
1519081200,"2018-02-19 23:00:00",222.367292,8477.815806
1519077600,"2018-02-19 22:00:00",223.01155,19578.732417
1519074000,"2018-02-19 21:00:00",224.401075,5792.663556
1519070400,"2018-02-19 20:00:00",225.345378,5909.249378
1519066800,"2018-02-19 19:00:00",224.217716,8611.407943
1519063200,"2018-02-19 18:00:00",222.457445,8875.157048
1519059600,"2018-02-19 17:00:00",225.187602,12294.75497
1519056000,"2018-02-19 16:00:00",224.898101,7327.619417
1519052400,"2018-02-19 15:00:00",225.28699,22702.643127
1519048800,"2018-02-19 14:00:00",222.481338,6499.455042
1519045200,"2018-02-19 13:00:00",222.076948,4191.967267
1519041600,"2018-02-19 12:00:00",221.866655,3812.670787
1519038000,"2018-02-19 11:00:00",223.552935,7069.51905
1519034400,"2018-02-19 10:00:00",223.147316,11563.5213
1519030800,"2018-02-19 09:00:00",223.704973,19291.424501
1519027200,"2018-02-19 08:00:00",220.43571,13887.97046
1519023600,"2018-02-19 07:00:00",215.814666,2881.245854
1519020000,"2018-02-19 06:00:00",215.988191,16242.721205
1519016400,"2018-02-19 05:00:00",217.349456,6919.35031
1519012800,"2018-02-19 04:00:00",216.399017,3227.689997
1519009200,"2018-02-19 03:00:00",215.210801,17288.737201
1519005600,"2018-02-19 02:00:00",218.240759,8598.390442
1519002000,"2018-02-19 01:00:00",214.940449,8407.224861
1518998400,"2018-02-19 00:00:00",213.957705,14791.492583
1518994800,"2018-02-18 23:00:00",216.687296,8050.403056
1518991200,"2018-02-18 22:00:00",216.343648,22524.606351
1518987600,"2018-02-18 21:00:00",219.739928,28018.696944
1518984000,"2018-02-18 20:00:00",224.488639,32210.46534
1518980400,"2018-02-18 19:00:00",227.585548,16092.549278
1518976800,"2018-02-18 18:00:00",225.909043,11761.068944
1518973200,"2018-02-18 17:00:00",222.56278,14175.63788
1518969600,"2018-02-18 16:00:00",225.9989,9808.876988
1518966000,"2018-02-18 15:00:00",225.416122,15516.142093
1518962400,"2018-02-18 14:00:00",220.943825,12797.755427
1518958800,"2018-02-18 13:00:00",217.173095,7951.20543
1518955200,"2018-02-18 12:00:00",218.559617,7258.733242
1518951600,"2018-02-18 11:00:00",215.261195,15939.156526
1518948000,"2018-02-18 10:00:00",214.500602,13668.781867
1518944400,"2018-02-18 09:00:00",218.058942,12158.729156
1518940800,"2018-02-18 08:00:00",217.939891,10087.623435
1518937200,"2018-02-18 07:00:00",216.920978,17162.084989
1518933600,"2018-02-18 06:00:00",217.850775,28026.913384
1518930000,"2018-02-18 05:00:00",224.047607,15604.606659
1518926400,"2018-02-18 04:00:00",227.690622,11867.095772
1518922800,"2018-02-18 03:00:00",230.08142,8023.582048
1518919200,"2018-02-18 02:00:00",229.910895,6947.806247
1518915600,"2018-02-18 01:00:00",229.648155,8510.181585
1518912000,"2018-02-18 00:00:00",228.471992,3736.508885
1518908400,"2018-02-17 23:00:00",229.646382,11066.183748
1518904800,"2018-02-17 22:00:00",228.851828,7269.932759
1518901200,"2018-02-17 21:00:00",226.51887,4639.569309
1518897600,"2018-02-17 20:00:00",226.552262,3169.832604
1518894000,"2018-02-17 19:00:00",227.155865,7228.634354
1518890400,"2018-02-17 18:00:00",229.432209,12001.70268
1518886800,"2018-02-17 17:00:00",226.277151,6598.466085
1518883200,"2018-02-17 16:00:00",224.849167,5655.569174
1518879600,"2018-02-17 15:00:00",224.373024,8070.077642
1518876000,"2018-02-17 14:00:00",224.977641,8222.13994
1518872400,"2018-02-17 13:00:00",226.485175,10752.760212
1518868800,"2018-02-17 12:00:00",225.310049,8954.828729
1518865200,"2018-02-17 11:00:00",224.884116,11901.791038
1518861600,"2018-02-17 10:00:00",227.275456,11563.603218
1518858000,"2018-02-17 09:00:00",228.4724,6881.625888
1518854400,"2018-02-17 08:00:00",229.318717,7996.550916
1518850800,"2018-02-17 07:00:00",229.00128,18700.041168
1518847200,"2018-02-17 06:00:00",229.383251,6267.913831
1518843600,"2018-02-17 05:00:00",231.059704,7999.566871
1518840000,"2018-02-17 04:00:00",231.725258,4780.060838
1518836400,"2018-02-17 03:00:00",231.276314,9553.856525
1518832800,"2018-02-17 02:00:00",230.739169,12017.398996
1518829200,"2018-02-17 01:00:00",227.797823,8265.277916
1518825600,"2018-02-17 00:00:00",229.047739,6485.245196
1518822000,"2018-02-16 23:00:00",228.695763,12083.383846
1518818400,"2018-02-16 22:00:00",227.853888,11351.144011
1518814800,"2018-02-16 21:00:00",226.154981,10646.054123
1518811200,"2018-02-16 20:00:00",226.862525,11440.600631
1518807600,"2018-02-16 19:00:00",225.546295,72114.344092
1518804000,"2018-02-16 18:00:00",232.616576,23649.88972
1518800400,"2018-02-16 17:00:00",230.75066,22158.492755
1518796800,"2018-02-16 16:00:00",231.585662,40154.7979
1518793200,"2018-02-16 15:00:00",224.966141,27897.501771
1518789600,"2018-02-16 14:00:00",221.505856,20190.214631
1518786000,"2018-02-16 13:00:00",220.598993,40733.389432
1518782400,"2018-02-16 12:00:00",210.816793,10535.122933
1518778800,"2018-02-16 11:00:00",211.470396,6816.256944
1518775200,"2018-02-16 10:00:00",211.979126,21069.220603
1518771600,"2018-02-16 09:00:00",213.673828,9771.171172
1518768000,"2018-02-16 08:00:00",211.772431,15042.412383
1518764400,"2018-02-16 07:00:00",211.384694,12692.85623
1518760800,"2018-02-16 06:00:00",215.210735,13250.233561
1518757200,"2018-02-16 05:00:00",211.372527,15843.936575
1518753600,"2018-02-16 04:00:00",213.116568,15374.480131
1518750000,"2018-02-16 03:00:00",217.779259,8427.771706
1518746400,"2018-02-16 02:00:00",218.627481,18762.591093
1518742800,"2018-02-16 01:00:00",220.908497,21073.170727
1518739200,"2018-02-16 00:00:00",221.071489,29061.74003
1518735600,"2018-02-15 23:00:00",211.785473,33623.136983
1518732000,"2018-02-15 22:00:00",210.510721,30515.689716
1518728400,"2018-02-15 21:00:00",213.900471,22417.835502
1518724800,"2018-02-15 20:00:00",217.498207,11958.412901
1518721200,"2018-02-15 19:00:00",218.825587,18454.046931
1518717600,"2018-02-15 18:00:00",221.276055,24073.451876
1518714000,"2018-02-15 17:00:00",217.366645,23597.549577
1518710400,"2018-02-15 16:00:00",220.001193,16020.584958
1518706800,"2018-02-15 15:00:00",222.092086,16282.960248
1518703200,"2018-02-15 14:00:00",221.809067,13848.309938
1518699600,"2018-02-15 13:00:00",223.496718,14045.692306
1518696000,"2018-02-15 12:00:00",223.459585,31832.472769
1518692400,"2018-02-15 11:00:00",220.550927,107809.529182
1518688800,"2018-02-15 10:00:00",227.898183,44299.415046
1518685200,"2018-02-15 09:00:00",231.127626,15348.393222
1518681600,"2018-02-15 08:00:00",232.694262,12463.632403
1518678000,"2018-02-15 07:00:00",231.685436,16552.393326
1518674400,"2018-02-15 06:00:00",225.520023,20887.232404
1518670800,"2018-02-15 05:00:00",228.547611,15568.165778
1518667200,"2018-02-15 04:00:00",230.633771,23725.989082
1518663600,"2018-02-15 03:00:00",231.846046,77389.038682
1518660000,"2018-02-15 02:00:00",224.748882,47654.143043
1518656400,"2018-02-15 01:00:00",217.07377,55469.505702
1518652800,"2018-02-15 00:00:00",212.572122,18031.439602
1518649200,"2018-02-14 23:00:00",210.668147,25150.919269
1518645600,"2018-02-14 22:00:00",206.007533,15739.912507
1518642000,"2018-02-14 21:00:00",208.2699,17028.710028
1518638400,"2018-02-14 20:00:00",203.982194,20940.072874
1518634800,"2018-02-14 19:00:00",207.437295,25360.580629
1518631200,"2018-02-14 18:00:00",201.728996,42549.525018
1518627600,"2018-02-14 17:00:00",208.608102,32010.609221
1518624000,"2018-02-14 16:00:00",208.893209,34365.220189
1518620400,"2018-02-14 15:00:00",208.8471,84770.694853
1518616800,"2018-02-14 14:00:00",207.786172,120301.429455
1518613200,"2018-02-14 13:00:00",195.561735,33866.280584
1518609600,"2018-02-14 12:00:00",195.295666,81354.175637
1518606000,"2018-02-14 11:00:00",187.966643,62831.4486
1518602400,"2018-02-14 10:00:00",180.175433,10235.122156
1518598800,"2018-02-14 09:00:00",181.443059,7054.232149
1518595200,"2018-02-14 08:00:00",182.721489,12360.671451
1518591600,"2018-02-14 07:00:00",183.95245,28963.782669
1518588000,"2018-02-14 06:00:00",178.909875,16159.044496
1518584400,"2018-02-14 05:00:00",180.61882,18010.038042
1518580800,"2018-02-14 04:00:00",178.9224,46149.360365
1518577200,"2018-02-14 03:00:00",177.723428,103643.505293
1518573600,"2018-02-14 02:00:00",170.372054,60405.993088
1518570000,"2018-02-14 01:00:00",160.732525,5400.372352
1518566400,"2018-02-14 00:00:00",158.804343,6028.854955
1518562800,"2018-02-13 23:00:00",158.37056,2752.513067
1518559200,"2018-02-13 22:00:00",158.928291,3688.419382
1518555600,"2018-02-13 21:00:00",159.560886,4484.785538
1518552000,"2018-02-13 20:00:00",158.330155,1987.090045
1518548400,"2018-02-13 19:00:00",158.515439,2664.025415
1518544800,"2018-02-13 18:00:00",157.428555,2638.644559
1518541200,"2018-02-13 17:00:00",156.049714,1735.343432
1518537600,"2018-02-13 16:00:00",156.507594,5124.438414
1518534000,"2018-02-13 15:00:00",158.359414,3573.690573
1518530400,"2018-02-13 14:00:00",157.98713,3555.836856
1518526800,"2018-02-13 13:00:00",156.294273,5188.613477
1518523200,"2018-02-13 12:00:00",154.696736,6227.894462
1518519600,"2018-02-13 11:00:00",153.607313,6076.055986
1518516000,"2018-02-13 10:00:00",153.791182,6233.943493
1518512400,"2018-02-13 09:00:00",154.905327,10807.009565
1518508800,"2018-02-13 08:00:00",158.172818,3194.386654
1518505200,"2018-02-13 07:00:00",158.19205,3116.004975
1518501600,"2018-02-13 06:00:00",157.409439,3650.399225
1518498000,"2018-02-13 05:00:00",158.108225,7842.937978
1518494400,"2018-02-13 04:00:00",158.443795,5972.911343
1518490800,"2018-02-13 03:00:00",157.64469,5650.568514
1518487200,"2018-02-13 02:00:00",159.748332,4341.469006
1518483600,"2018-02-13 01:00:00",161.471221,3323.981951
1518480000,"2018-02-13 00:00:00",162.609826,9504.228047
1518476400,"2018-02-12 23:00:00",160.414095,4426.519213
1518472800,"2018-02-12 22:00:00",160.976388,7425.455233
1518469200,"2018-02-12 21:00:00",162.452804,10921.259848
1518465600,"2018-02-12 20:00:00",160.730489,18087.79975
1518462000,"2018-02-12 19:00:00",159.990928,21347.665656
1518458400,"2018-02-12 18:00:00",158.937538,7357.124086
1518454800,"2018-02-12 17:00:00",157.229547,6474.447099
1518451200,"2018-02-12 16:00:00",156.269919,8668.72479
1518447600,"2018-02-12 15:00:00",156.58833,10956.327494
1518444000,"2018-02-12 14:00:00",159.528229,7261.57457
1518440400,"2018-02-12 13:00:00",159.480711,7183.499852
1518436800,"2018-02-12 12:00:00",160.026005,8358.085805
1518433200,"2018-02-12 11:00:00",161.642938,7100.315646
1518429600,"2018-02-12 10:00:00",160.997741,8761.407009
1518426000,"2018-02-12 09:00:00",159.33187,22593.122341
1518422400,"2018-02-12 08:00:00",153.945709,2685.603524
1518418800,"2018-02-12 07:00:00",153.080993,1624.417716
1518415200,"2018-02-12 06:00:00",152.949239,2404.026046
1518411600,"2018-02-12 05:00:00",154.922813,2831.66779
1518408000,"2018-02-12 04:00:00",154.812465,2491.191802
1518404400,"2018-02-12 03:00:00",154.384691,6785.903644
1518400800,"2018-02-12 02:00:00",153.642275,5216.026924
1518397200,"2018-02-12 01:00:00",151.561676,7522.132723
1518393600,"2018-02-12 00:00:00",150.968231,13522.772002
1518390000,"2018-02-11 23:00:00",153.586572,3185.770424
1518386400,"2018-02-11 22:00:00",153.590786,6068.079156
1518382800,"2018-02-11 21:00:00",151.721717,3832.84369
1518379200,"2018-02-11 20:00:00",153.924042,2755.414611
1518375600,"2018-02-11 19:00:00",152.030741,4709.775435
1518372000,"2018-02-11 18:00:00",151.555356,6980.151144
1518368400,"2018-02-11 17:00:00",152.869965,9328.878376
1518364800,"2018-02-11 16:00:00",153.869228,4872.533913
1518361200,"2018-02-11 15:00:00",152.296067,13782.077807
1518357600,"2018-02-11 14:00:00",151.053945,5085.397648
1518354000,"2018-02-11 13:00:00",150.090039,12860.329054
