Timestamp,Date,"Vwar (%/day)","Volume Swaps Opened (LTC)"
1518206400,"2018-02-09 20:00:00",0.0302309,1176.61204
1518202800,"2018-02-09 19:00:00",0.0358137,11953.66874
1518199200,"2018-02-09 18:00:00",0.0337078,2205.84565
1518195600,"2018-02-09 17:00:00",0.0335691,1290.33799
1518192000,"2018-02-09 16:00:00",0.0332005,1204.8668
1518188400,"2018-02-09 15:00:00",0.0332253,4285.79919
1518184800,"2018-02-09 14:00:00",0.0312792,1703.88834
1518181200,"2018-02-09 13:00:00",0.0312083,2119.92905
1518177600,"2018-02-09 12:00:00",0.0351442,1581.9795
1518174000,"2018-02-09 11:00:00",0.0361925,2152.27394
1518170400,"2018-02-09 10:00:00",0.0357367,2497.95987
1518166800,"2018-02-09 09:00:00",0.0366671,4854.28088
1518163200,"2018-02-09 08:00:00",0.0354994,2658.16717
1518159600,"2018-02-09 07:00:00",0.0356635,4615.26146
1518156000,"2018-02-09 06:00:00",0.0365577,4315.31093
1518152400,"2018-02-09 05:00:00",0.0354874,3865.91406
1518148800,"2018-02-09 04:00:00",0.0346654,6473.32402
1518145200,"2018-02-09 03:00:00",0.0325249,1673.06238
1518141600,"2018-02-09 02:00:00",0.0328683,3511.58515
1518138000,"2018-02-09 01:00:00",0.0339448,4484.71621
1518134400,"2018-02-09 00:00:00",0.0340409,1198.63165
1518130800,"2018-02-08 23:00:00",0.0354948,2901.39491
1518127200,"2018-02-08 22:00:00",0.0349697,2063.81492
1518123600,"2018-02-08 21:00:00",0.0375238,2488.51844
1518120000,"2018-02-08 20:00:00",0.0396314,5736.33697
1518116400,"2018-02-08 19:00:00",0.0472387,2423.1971
1518112800,"2018-02-08 18:00:00",0.0454127,4751.1483
1518109200,"2018-02-08 17:00:00",0.0419612,3147.21772
1518105600,"2018-02-08 16:00:00",0.0456798,5180.50707
1518102000,"2018-02-08 15:00:00",0.0356586,9898.12368
1518098400,"2018-02-08 14:00:00",0.0300248,1889.30986
1518094800,"2018-02-08 13:00:00",0.0363926,4979.37711
1518091200,"2018-02-08 12:00:00",0.0355097,11064.06098
1518087600,"2018-02-08 11:00:00",0.0352675,2522.61909
1518084000,"2018-02-08 10:00:00",0.0350535,3498.85722
1518080400,"2018-02-08 09:00:00",0.0311527,1874.37646
1518076800,"2018-02-08 08:00:00",0.0346883,3705.85294
1518073200,"2018-02-08 07:00:00",0.0320544,5233.82496
1518069600,"2018-02-08 06:00:00",0.0309867,2432.07498
1518066000,"2018-02-08 05:00:00",0.0322343,1490.70808
1518062400,"2018-02-08 04:00:00",0.0336469,1527.12526
1518058800,"2018-02-08 03:00:00",0.0354201,2833.58002
1518055200,"2018-02-08 02:00:00",0.0358882,3641.33773
1518051600,"2018-02-08 01:00:00",0.0347127,4952.53201
1518048000,"2018-02-08 00:00:00",0.0327399,3931.0352
1518044400,"2018-02-07 23:00:00",0.0328493,1557.36349
1518040800,"2018-02-07 22:00:00",0.0337006,1854.52416
1518037200,"2018-02-07 21:00:00",0.0353358,1484.99001
1518033600,"2018-02-07 20:00:00",0.0352889,2181.98218
1518030000,"2018-02-07 19:00:00",0.0360763,3684.14798
1518026400,"2018-02-07 18:00:00",0.0354381,2156.12678
1518022800,"2018-02-07 17:00:00",0.036567,3615.66161
1518019200,"2018-02-07 16:00:00",0.0353448,4364.63132
1518015600,"2018-02-07 15:00:00",0.032375,10794.15899
1518012000,"2018-02-07 14:00:00",0.0304444,4078.69604
1518008400,"2018-02-07 13:00:00",0.0356659,9178.77576
1518004800,"2018-02-07 12:00:00",0.0375421,5875.86242
1518001200,"2018-02-07 11:00:00",0.0402114,2391.27909
1517997600,"2018-02-07 10:00:00",0.0387595,2588.06471
1517994000,"2018-02-07 09:00:00",0.0387302,1983.69115
1517990400,"2018-02-07 08:00:00",0.0426201,3417.37019
1517986800,"2018-02-07 07:00:00",0.0353972,1132.3569
1517983200,"2018-02-07 06:00:00",0.040543,3981.81855
1517979600,"2018-02-07 05:00:00",0.0378437,5567.68645
1517976000,"2018-02-07 04:00:00",0.0327822,5111.52159
1517972400,"2018-02-07 03:00:00",0.0305417,1417.92556
1517968800,"2018-02-07 02:00:00",0.0299265,1785.67822
1517965200,"2018-02-07 01:00:00",0.0361228,2943.76585
1517961600,"2018-02-07 00:00:00",0.0412154,4438.35945
1517958000,"2018-02-06 23:00:00",0.0401199,8300.59221
1517954400,"2018-02-06 22:00:00",0.0524457,7913.16708
1517950800,"2018-02-06 21:00:00",0.0748676,8237.7871
1517947200,"2018-02-06 20:00:00",0.0491146,2871.52248
1517943600,"2018-02-06 19:00:00",0.0472488,4088.55836
1517940000,"2018-02-06 18:00:00",0.0539265,4851.73425
1517936400,"2018-02-06 17:00:00",0.0643042,10787.53537
1517932800,"2018-02-06 16:00:00",0.0477853,8535.47431
1517929200,"2018-02-06 15:00:00",0.045644,7214.65503
1517925600,"2018-02-06 14:00:00",0.0432144,6880.58504
1517922000,"2018-02-06 13:00:00",0.0447185,4104.82263
1517918400,"2018-02-06 12:00:00",0.0470974,6259.45707
1517914800,"2018-02-06 11:00:00",0.0481396,11832.17286
1517911200,"2018-02-06 10:00:00",0.0509695,5208.15295
1517907600,"2018-02-06 09:00:00",0.0504311,4013.40508
1517904000,"2018-02-06 08:00:00",0.050921,6930.571
1517900400,"2018-02-06 07:00:00",0.0508724,8304.34101
1517896800,"2018-02-06 06:00:00",0.0562808,12225.58898
1517893200,"2018-02-06 05:00:00",0.0602247,5086.34834
1517889600,"2018-02-06 04:00:00",0.0622054,5467.94053
1517886000,"2018-02-06 03:00:00",0.0634513,8679.9461
1517882400,"2018-02-06 02:00:00",0.063533,4970.60107
1517878800,"2018-02-06 01:00:00",0.0586431,5214.12322
1517875200,"2018-02-06 00:00:00",0.0591284,3232.53077
1517871600,"2018-02-05 23:00:00",0.0586606,3293.50873
1517868000,"2018-02-05 22:00:00",0.0572821,6313.80351
1517864400,"2018-02-05 21:00:00",0.0668555,10293.00034
1517860800,"2018-02-05 20:00:00",0.0635689,8041.4696
1517857200,"2018-02-05 19:00:00",0.0675879,6617.83873
1517853600,"2018-02-05 18:00:00",0.0706161,4004.70156
1517850000,"2018-02-05 17:00:00",0.0685594,7133.30199
1517846400,"2018-02-05 16:00:00",0.0976099,7458.8814
1517842800,"2018-02-05 15:00:00",0.2416816,7792.49199
1517839200,"2018-02-05 14:00:00",0.1759601,4402.30198
1517835600,"2018-02-05 13:00:00",0.2273459,5640.35154
1517832000,"2018-02-05 12:00:00",0.1659034,4884.82662
1517828400,"2018-02-05 11:00:00",0.0736397,3256.33578
1517824800,"2018-02-05 10:00:00",0.0704676,4168.48731
1517821200,"2018-02-05 09:00:00",0.0771375,5094.41137
1517817600,"2018-02-05 08:00:00",0.0869631,8887.26877
1517814000,"2018-02-05 07:00:00",0.0871004,2282.83991
1517810400,"2018-02-05 06:00:00",0.0919763,4465.15648
1517806800,"2018-02-05 05:00:00",0.087875,4725.16529
1517803200,"2018-02-05 04:00:00",0.0692677,3030.34985
1517799600,"2018-02-05 03:00:00",0.0977498,1645.01533
1517796000,"2018-02-05 02:00:00",0.0715683,4913.15014
1517792400,"2018-02-05 01:00:00",0.3988707,7408.94079
1517788800,"2018-02-05 00:00:00",0.3209265,4614.96994
1517785200,"2018-02-04 23:00:00",0.2710366,6628.51634
1517781600,"2018-02-04 22:00:00",0.201172,3152.80848
1517778000,"2018-02-04 21:00:00",0.4367628,10152.32628
1517774400,"2018-02-04 20:00:00",0.4645063,4426.99911
1517770800,"2018-02-04 19:00:00",0.3676202,5185.81027
1517767200,"2018-02-04 18:00:00",0.4583871,2918.03147
1517763600,"2018-02-04 17:00:00",0.1286719,5608.94333
1517760000,"2018-02-04 16:00:00",0.3379376,15303.02662
1517756400,"2018-02-04 15:00:00",0.1407784,8424.51242
1517752800,"2018-02-04 14:00:00",0.2604714,9469.9918
1517749200,"2018-02-04 13:00:00",0.5761773,16118.77579
1517745600,"2018-02-04 12:00:00",0.324699,9721.06462
1517742000,"2018-02-04 11:00:00",0.4831036,9871.71959
1517738400,"2018-02-04 10:00:00",0.1787382,9707.30166
1517734800,"2018-02-04 09:00:00",0.5723037,6705.94625
1517731200,"2018-02-04 08:00:00",0.1591681,15111.51205
1517727600,"2018-02-04 07:00:00",0.0464257,8561.78886
1517724000,"2018-02-04 06:00:00",0.0455479,9641.05535
1517720400,"2018-02-04 05:00:00",0.0405792,6019.2785
1517716800,"2018-02-04 04:00:00",0.0472663,9208.61282
1517713200,"2018-02-04 03:00:00",0.0446868,5113.7664
1517709600,"2018-02-04 02:00:00",0.0467433,4838.6196
1517706000,"2018-02-04 01:00:00",0.0428062,4618.28692
1517702400,"2018-02-04 00:00:00",0.0343668,1668.48683
1517698800,"2018-02-03 23:00:00",0.0325798,7018.888
1517695200,"2018-02-03 22:00:00",0.0364854,7983.86916
1517691600,"2018-02-03 21:00:00",0.0417862,10253.8865
1517688000,"2018-02-03 20:00:00",0.0319003,7685.34645
1517684400,"2018-02-03 19:00:00",0.0214783,6320.98722
1517680800,"2018-02-03 18:00:00",0.0213855,3718.88385
1517677200,"2018-02-03 17:00:00",0.0231086,2898.91137
1517673600,"2018-02-03 16:00:00",0.028033,6492.38291
1517670000,"2018-02-03 15:00:00",0.0209559,5687.0107
1517666400,"2018-02-03 14:00:00",0.0201256,3473.00066
1517662800,"2018-02-03 13:00:00",0.0169938,1853.95062
1517659200,"2018-02-03 12:00:00",0.0196159,875.32556
1517655600,"2018-02-03 11:00:00",0.0219107,2079.36951
1517652000,"2018-02-03 10:00:00",0.0213394,2328.13474
1517648400,"2018-02-03 09:00:00",0.0207635,1048.63688
1517644800,"2018-02-03 08:00:00",0.0214816,2031.06659
1517641200,"2018-02-03 07:00:00",0.0206505,1732.36287
1517637600,"2018-02-03 06:00:00",0.0203634,1968.29557
1517634000,"2018-02-03 05:00:00",0.0196317,2094.6367
1517630400,"2018-02-03 04:00:00",0.0195864,1973.44258
1517626800,"2018-02-03 03:00:00",0.019233,303.55082
1517623200,"2018-02-03 02:00:00",0.0202375,288.7333
1517619600,"2018-02-03 01:00:00",0.0214313,589.53142
1517616000,"2018-02-03 00:00:00",0.0278106,680.86411
1517612400,"2018-02-02 23:00:00",0.0373196,1319.39871
1517608800,"2018-02-02 22:00:00",0.0280786,1015.10983
1517605200,"2018-02-02 21:00:00",0.0346808,2065.8132
1517601600,"2018-02-02 20:00:00",0.0300445,3403.70301
1517598000,"2018-02-02 19:00:00",0.0200372,2458.32228
1517594400,"2018-02-02 18:00:00",0.0263229,3247.85356
1517590800,"2018-02-02 17:00:00",0.027222,1391.56521
1517587200,"2018-02-02 16:00:00",0.0424373,3764.61797
1517583600,"2018-02-02 15:00:00",0.0300219,10187.91055
1517580000,"2018-02-02 14:00:00",0.0342508,14709.03631
1517576400,"2018-02-02 13:00:00",0.0192146,9174.98212
1517572800,"2018-02-02 12:00:00",0.0205811,4741.15674
1517569200,"2018-02-02 11:00:00",0.0265894,7420.15808
1517565600,"2018-02-02 10:00:00",0.016293,6495.55919
1517562000,"2018-02-02 09:00:00",0.0157092,2572.8128
1517558400,"2018-02-02 08:00:00",0.0152776,10877.55306
1517554800,"2018-02-02 07:00:00",0.0139917,8218.71194
1517551200,"2018-02-02 06:00:00",0.012889,2899.45988
1517547600,"2018-02-02 05:00:00",0.0098465,3497.44313
1517544000,"2018-02-02 04:00:00",0.0101768,3507.73911
1517540400,"2018-02-02 03:00:00",0.0097701,1878.28007
1517536800,"2018-02-02 02:00:00",0.0152693,2206.58724
1517533200,"2018-02-02 01:00:00",0.0156513,1152.67974
1517529600,"2018-02-02 00:00:00",0.0157542,1149.807
1517526000,"2018-02-01 23:00:00",0.0161318,987.4429
1517522400,"2018-02-01 22:00:00",0.0157013,2307.26424
1517518800,"2018-02-01 21:00:00",0.0158371,6846.06532
1517515200,"2018-02-01 20:00:00",0.0151827,4480.87917
1517511600,"2018-02-01 19:00:00",0.0156589,2131.05201
1517508000,"2018-02-01 18:00:00",0.0154799,2225.22969
1517504400,"2018-02-01 17:00:00",0.0151435,2396.98358
1517500800,"2018-02-01 16:00:00",0.0155221,3312.78303
1517497200,"2018-02-01 15:00:00",0.0158538,3262.69821
1517493600,"2018-02-01 14:00:00",0.0158987,1819.58674
1517490000,"2018-02-01 13:00:00",0.0158769,6110.72439
1517486400,"2018-02-01 12:00:00",0.0104713,1101.9977
1517482800,"2018-02-01 11:00:00",0.0110675,3507.7011
1517479200,"2018-02-01 10:00:00",0.0097421,2325.88181
1517475600,"2018-02-01 09:00:00",0.0100858,2694.63519
1517472000,"2018-02-01 08:00:00",0.009548,442.41483
1517468400,"2018-02-01 07:00:00",0.0104852,629.4984
1517464800,"2018-02-01 06:00:00",0.0210221,2049.39917
1517461200,"2018-02-01 05:00:00",0.0145763,945.84966
1517457600,"2018-02-01 04:00:00",0.0150108,1764.20962
1517454000,"2018-02-01 03:00:00",0.014266,5055.21037
1517450400,"2018-02-01 02:00:00",0.0097752,272.29781
1517446800,"2018-02-01 01:00:00",0.012469,1062.30795
1517443200,"2018-02-01 00:00:00",0.0124179,1285.975
1517439600,"2018-01-31 23:00:00",0.0107637,939.97079
1517436000,"2018-01-31 22:00:00",0.0107237,860.92583
1517432400,"2018-01-31 21:00:00",0.0104139,948.23237
1517428800,"2018-01-31 20:00:00",0.0102512,1443.03683
1517425200,"2018-01-31 19:00:00",0.0095281,2594.65014
1517421600,"2018-01-31 18:00:00",0.0093277,789.26532
1517418000,"2018-01-31 17:00:00",0.0107207,2431.51619
1517414400,"2018-01-31 16:00:00",0.009526,2586.33939
1517410800,"2018-01-31 15:00:00",0.0096256,6737.31208
1517407200,"2018-01-31 14:00:00",0.0095289,2475.16613
1517403600,"2018-01-31 13:00:00",0.0098493,745.87048
1517400000,"2018-01-31 12:00:00",0.0094892,775.64762
1517396400,"2018-01-31 11:00:00",0.0098892,5403.70547
1517392800,"2018-01-31 10:00:00",0.0097649,2657.48475
1517389200,"2018-01-31 09:00:00",0.009592,1309.90866
1517385600,"2018-01-31 08:00:00",0.0095863,1183.9474
1517382000,"2018-01-31 07:00:00",0.0095708,1083.50071
1517378400,"2018-01-31 06:00:00",0.0095471,994.64889
1517374800,"2018-01-31 05:00:00",0.0092757,1568.9298
1517371200,"2018-01-31 04:00:00",0.0099941,3613.56851
1517367600,"2018-01-31 03:00:00",0.0145539,1975.74208
1517364000,"2018-01-31 02:00:00",0.0125375,1751.80319
1517360400,"2018-01-31 01:00:00",0.0134412,1811.12784
1517356800,"2018-01-31 00:00:00",0.0138499,992.81324
1517353200,"2018-01-30 23:00:00",0.0131531,3473.25196
1517349600,"2018-01-30 22:00:00",0.015634,1011.35085
1517346000,"2018-01-30 21:00:00",0.0130547,5572.70418
1517342400,"2018-01-30 20:00:00",0.0112602,8762.40067
1517338800,"2018-01-30 19:00:00",0.0097197,4981.99278
1517335200,"2018-01-30 18:00:00",0.0083291,1711.46553
1517331600,"2018-01-30 17:00:00",0.018036,2868.1757
1517328000,"2018-01-30 16:00:00",0.0087388,3964.01049
1517324400,"2018-01-30 15:00:00",0.0100394,1348.21873
1517320800,"2018-01-30 14:00:00",0.0091618,2383.66781
1517317200,"2018-01-30 13:00:00",0.0088573,547.38486
1517313600,"2018-01-30 12:00:00",0.0096437,1468.57297
1517310000,"2018-01-30 11:00:00",0.0100467,1754.85795
1517306400,"2018-01-30 10:00:00",0.0108694,1662.34447
1517302800,"2018-01-30 09:00:00",0.0106603,1243.6056
1517299200,"2018-01-30 08:00:00",0.0104482,791.41098
1517295600,"2018-01-30 07:00:00",0.0118363,839.73292
1517292000,"2018-01-30 06:00:00",0.0121066,1220.25071
1517288400,"2018-01-30 05:00:00",0.0156824,929.17525
1517284800,"2018-01-30 04:00:00",0.0160297,1834.97111
1517281200,"2018-01-30 03:00:00",0.0144636,6214.76267
1517277600,"2018-01-30 02:00:00",0.0147547,1354.74496
1517274000,"2018-01-30 01:00:00",0.0116622,436.83627
1517270400,"2018-01-30 00:00:00",0.0133229,1039.2121
1517266800,"2018-01-29 23:00:00",0.0126476,1758.30511
1517263200,"2018-01-29 22:00:00",0.0110962,586.10928
1517259600,"2018-01-29 21:00:00",0.0118178,444.42117
1517256000,"2018-01-29 20:00:00",0.0127674,1577.95465
1517252400,"2018-01-29 19:00:00",0.0215227,4097.96923
1517248800,"2018-01-29 18:00:00",0.0154892,949.0807
1517245200,"2018-01-29 17:00:00",0.0153334,2249.9346
1517241600,"2018-01-29 16:00:00",0.015003,1127.71339
1517238000,"2018-01-29 15:00:00",0.0142764,1610.97821
1517234400,"2018-01-29 14:00:00",0.0151648,1235.74778
1517230800,"2018-01-29 13:00:00",0.0155613,1002.34754
1517227200,"2018-01-29 12:00:00",0.0155672,1579.53882
1517223600,"2018-01-29 11:00:00",0.0154267,5006.55466
1517220000,"2018-01-29 10:00:00",0.0127147,3820.50621
1517216400,"2018-01-29 09:00:00",0.0116148,1975.34998
1517212800,"2018-01-29 08:00:00",0.0108976,1454.77615
1517209200,"2018-01-29 07:00:00",0.0110536,1217.73347
1517205600,"2018-01-29 06:00:00",0.0126317,397.80201
1517202000,"2018-01-29 05:00:00",0.0112414,411.25745
1517198400,"2018-01-29 04:00:00",0.0110786,2625.50157
1517194800,"2018-01-29 03:00:00",0.0100499,398.384
1517191200,"2018-01-29 02:00:00",0.010243,1389.40746
1517187600,"2018-01-29 01:00:00",0.010568,7468.08594
1517184000,"2018-01-29 00:00:00",0.0113531,4054.98955
1517180400,"2018-01-28 23:00:00",0.0101034,1014.0915
1517176800,"2018-01-28 22:00:00",0.0096428,500.56087
1517173200,"2018-01-28 21:00:00",0.0097209,2345.70489
1517169600,"2018-01-28 20:00:00",0.0092038,1590.65363
1517166000,"2018-01-28 19:00:00",0.0096693,1536.65109
1517162400,"2018-01-28 18:00:00",0.0136093,2350.44616
1517158800,"2018-01-28 17:00:00",0.0093125,863.11716
1517155200,"2018-01-28 16:00:00",0.0096049,1792.13416
1517151600,"2018-01-28 15:00:00",0.0097864,1034.39237
1517148000,"2018-01-28 14:00:00",0.0098817,1390.19469
1517144400,"2018-01-28 13:00:00",0.0096999,1724.5003
1517140800,"2018-01-28 12:00:00",0.0100952,1955.59896
1517137200,"2018-01-28 11:00:00",0.0104043,1554.32216
1517133600,"2018-01-28 10:00:00",0.0096641,1009.65768
1517130000,"2018-01-28 09:00:00",0.0100293,1637.55249
1517126400,"2018-01-28 08:00:00",0.0103985,881.63379
1517122800,"2018-01-28 07:00:00",0.0103811,3059.42493
1517119200,"2018-01-28 06:00:00",0.0105685,2728.5146
1517115600,"2018-01-28 05:00:00",0.0116504,1701.74711
1517112000,"2018-01-28 04:00:00",0.0118628,1302.29104
1517108400,"2018-01-28 03:00:00",0.0123818,2859.44766
1517104800,"2018-01-28 02:00:00",0.012013,743.15941
1517101200,"2018-01-28 01:00:00",0.01537,899.40961
1517097600,"2018-01-28 00:00:00",0.0157092,503.11378
1517094000,"2018-01-27 23:00:00",0.0123202,195.31399
1517090400,"2018-01-27 22:00:00",0.0145985,1899.95834
1517086800,"2018-01-27 21:00:00",0.0116132,1062.50925
1517083200,"2018-01-27 20:00:00",0.0151804,7091.98736
1517079600,"2018-01-27 19:00:00",0.011488,1441.24825
1517076000,"2018-01-27 18:00:00",0.0108681,1082.37899
1517072400,"2018-01-27 17:00:00",0.0103774,4066.43396
1517068800,"2018-01-27 16:00:00",0.0095761,2143.77485
1517065200,"2018-01-27 15:00:00",0.0101047,1586.45364
1517061600,"2018-01-27 14:00:00",0.0097682,1437.86972
1517058000,"2018-01-27 13:00:00",0.0077424,669.05303
1517054400,"2018-01-27 12:00:00",0.0074688,1724.69954
1517050800,"2018-01-27 11:00:00",0.0132535,5343.22042
1517047200,"2018-01-27 10:00:00",0.0099591,3083.87982
1517043600,"2018-01-27 09:00:00",0.0116934,4557.7337
1517040000,"2018-01-27 08:00:00",0.0119277,923.03411
1517036400,"2018-01-27 07:00:00",0.0133496,4055.95546
1517032800,"2018-01-27 06:00:00",0.0144058,7848.49116
1517029200,"2018-01-27 05:00:00",0.0117793,460.72563
1517025600,"2018-01-27 04:00:00",0.0126183,3845.5701
1517022000,"2018-01-27 03:00:00",0.0088191,258.03237
1517018400,"2018-01-27 02:00:00",0.0101676,350.22405
1517014800,"2018-01-27 01:00:00",0.0154307,2883.34204
1517011200,"2018-01-27 00:00:00",0.0096123,590.64337
1517007600,"2018-01-26 23:00:00",0.0099131,1005.3468
1517004000,"2018-01-26 22:00:00",0.0107094,414.4593
1517000400,"2018-01-26 21:00:00",0.0103459,1020.05178
1516996800,"2018-01-26 20:00:00",0.0129077,1970.59343
1516993200,"2018-01-26 19:00:00",0.012955,1436.28794
1516989600,"2018-01-26 18:00:00",0.0127733,1681.20565
1516986000,"2018-01-26 17:00:00",0.0137143,1371.14253
1516982400,"2018-01-26 16:00:00",0.0142687,4230.41114
1516978800,"2018-01-26 15:00:00",0.0136448,1776.25956
1516975200,"2018-01-26 14:00:00",0.0136454,1202.32055
1516971600,"2018-01-26 13:00:00",0.0145626,2088.11607
1516968000,"2018-01-26 12:00:00",0.0140179,1394.30326
1516964400,"2018-01-26 11:00:00",0.0142744,2125.19714
1516960800,"2018-01-26 10:00:00",0.0121973,1575.16635
1516957200,"2018-01-26 09:00:00",0.0136621,2877.11286
1516953600,"2018-01-26 08:00:00",0.0137063,4094.3792
1516950000,"2018-01-26 07:00:00",0.0121959,4003.85687
1516946400,"2018-01-26 06:00:00",0.0084382,1766.20082
1516942800,"2018-01-26 05:00:00",0.008597,384.19938
1516939200,"2018-01-26 04:00:00",0.0095463,1597.22888
1516935600,"2018-01-26 03:00:00",0.0104476,3742.44538
1516932000,"2018-01-26 02:00:00",0.0108305,2841.12986
1516928400,"2018-01-26 01:00:00",0.0097126,1094.39329
1516924800,"2018-01-26 00:00:00",0.0098878,381.07599
1516921200,"2018-01-25 23:00:00",0.0110938,388.45379
1516917600,"2018-01-25 22:00:00",0.009865,926.04397
1516914000,"2018-01-25 21:00:00",0.0157478,1894.89319
1516910400,"2018-01-25 20:00:00",0.0091589,855.88361
1516906800,"2018-01-25 19:00:00",0.010322,1550.80679
1516903200,"2018-01-25 18:00:00",0.0115457,2176.2767
1516899600,"2018-01-25 17:00:00",0.0117321,1989.65116
1516896000,"2018-01-25 16:00:00",0.0103408,3125.97414
1516892400,"2018-01-25 15:00:00",0.0092839,695.43722
1516888800,"2018-01-25 14:00:00",0.0098605,4564.38486
1516885200,"2018-01-25 13:00:00",0.0091603,1451.64358
1516881600,"2018-01-25 12:00:00",0.0092638,691.84419
1516878000,"2018-01-25 11:00:00",0.0070459,569.8254
1516874400,"2018-01-25 10:00:00",0.0117407,3294.78653
1516870800,"2018-01-25 09:00:00",0.011855,2606.2268
1516867200,"2018-01-25 08:00:00",0.0096394,839.20008
1516863600,"2018-01-25 07:00:00",0.0112728,400.72634
1516860000,"2018-01-25 06:00:00",0.0086067,1441.1833
1516856400,"2018-01-25 05:00:00",0.0083587,1198.67431
1516852800,"2018-01-25 04:00:00",0.0130272,3537.99362
1516849200,"2018-01-25 03:00:00",0.0097858,955.24127
1516845600,"2018-01-25 02:00:00",0.0106966,1241.96979
1516842000,"2018-01-25 01:00:00",0.012977,4811.79653
1516838400,"2018-01-25 00:00:00",0.0111094,4163.04347
1516834800,"2018-01-24 23:00:00",0.0190995,3979.35154
1516831200,"2018-01-24 22:00:00",0.0098056,978.69841
1516827600,"2018-01-24 21:00:00",0.0095817,1273.32465
1516824000,"2018-01-24 20:00:00",0.0085044,2277.71846
1516820400,"2018-01-24 19:00:00",0.0104477,2380.28225
1516816800,"2018-01-24 18:00:00",0.010683,919.08729
1516813200,"2018-01-24 17:00:00",0.0101793,2876.66688
1516809600,"2018-01-24 16:00:00",0.0125761,2088.52358
1516806000,"2018-01-24 15:00:00",0.0091672,2695.15755
1516802400,"2018-01-24 14:00:00",0.0107723,1308.89306
1516798800,"2018-01-24 13:00:00",0.0101175,1026.3682
1516795200,"2018-01-24 12:00:00",0.0117563,544.33634
1516791600,"2018-01-24 11:00:00",0.0129578,860.68194
1516788000,"2018-01-24 10:00:00",0.0122725,2022.86752
1516784400,"2018-01-24 09:00:00",0.0114637,999.80077
1516780800,"2018-01-24 08:00:00",0.0125733,1600.07624
1516777200,"2018-01-24 07:00:00",0.0139413,3219.23836
1516773600,"2018-01-24 06:00:00",0.0127739,628.40328
1516770000,"2018-01-24 05:00:00",0.0125721,2829.56884
1516766400,"2018-01-24 04:00:00",0.0119708,1741.9851
1516762800,"2018-01-24 03:00:00",0.0103643,1874.05001
1516759200,"2018-01-24 02:00:00",0.0098447,2884.31765
1516755600,"2018-01-24 01:00:00",0.0097253,864.98055
1516752000,"2018-01-24 00:00:00",0.0097538,479.45646
1516748400,"2018-01-23 23:00:00",0.0093922,452.8154
1516744800,"2018-01-23 22:00:00",0.0117336,1252.09598
1516741200,"2018-01-23 21:00:00",0.0112395,1417.15959
1516737600,"2018-01-23 20:00:00",0.0187692,2187.1693
1516734000,"2018-01-23 19:00:00",0.0109132,2167.03015
1516730400,"2018-01-23 18:00:00",0.0130315,4439.28989
1516726800,"2018-01-23 17:00:00",0.0101738,4862.95732
1516723200,"2018-01-23 16:00:00",0.009105,1360.21069
1516719600,"2018-01-23 15:00:00",0.0095706,1294.94958
1516716000,"2018-01-23 14:00:00",0.0099521,1446.13986
1516712400,"2018-01-23 13:00:00",0.0093848,2165.37383
1516708800,"2018-01-23 12:00:00",0.0104861,5247.1925
1516705200,"2018-01-23 11:00:00",0.0144397,1280.32472
1516701600,"2018-01-23 10:00:00",0.0160172,1126.51364
1516698000,"2018-01-23 09:00:00",0.0135107,3234.35698
1516694400,"2018-01-23 08:00:00",0.013369,1674.77443
1516690800,"2018-01-23 07:00:00",0.01568,2200.78363
1516687200,"2018-01-23 06:00:00",0.015309,5666.95535
1516683600,"2018-01-23 05:00:00",0.0095123,470.17859
1516680000,"2018-01-23 04:00:00",0.0121946,3133.43645
1516676400,"2018-01-23 03:00:00",0.012987,2361.59694
1516672800,"2018-01-23 02:00:00",0.0098729,592.96562
1516669200,"2018-01-23 01:00:00",0.0154385,1454.5419
1516665600,"2018-01-23 00:00:00",0.015156,2745.3273
1516662000,"2018-01-22 23:00:00",0.0152856,2530.90271
1516658400,"2018-01-22 22:00:00",0.0182617,3711.84519
1516654800,"2018-01-22 21:00:00",0.0184694,3645.00001
1516651200,"2018-01-22 20:00:00",0.0167017,4153.81222
1516647600,"2018-01-22 19:00:00",0.0180179,5867.41173
1516644000,"2018-01-22 18:00:00",0.0097617,2306.31516
1516640400,"2018-01-22 17:00:00",0.0173201,3204.63455
1516636800,"2018-01-22 16:00:00",0.0150568,3805.6564
1516633200,"2018-01-22 15:00:00",0.0146269,6403.59656
1516629600,"2018-01-22 14:00:00",0.0144439,4538.71106
1516626000,"2018-01-22 13:00:00",0.0147538,852.34394
1516622400,"2018-01-22 12:00:00",0.0149766,1715.22896
1516618800,"2018-01-22 11:00:00",0.0147766,676.24702
1516615200,"2018-01-22 10:00:00",0.014554,1271.66126
1516611600,"2018-01-22 09:00:00",0.0138917,593.74566
1516608000,"2018-01-22 08:00:00",0.0147468,230.69763
1516604400,"2018-01-22 07:00:00",0.0146812,960.7377
1516600800,"2018-01-22 06:00:00",0.0146605,2751.91006
1516597200,"2018-01-22 05:00:00",0.0135987,1385.52
1516593600,"2018-01-22 04:00:00",0.014789,1108.50145
1516590000,"2018-01-22 03:00:00",0.0138657,1660.63627
1516586400,"2018-01-22 02:00:00",0.0145678,3728.39961
1516582800,"2018-01-22 01:00:00",0.0211187,3405.77218
1516579200,"2018-01-22 00:00:00",0.0127797,544.47828
1516575600,"2018-01-21 23:00:00",0.0139807,732.36522
